CADCellName,Label,X,Y,Z,XANG,YANG,ZANG,SC_X,SC_Y,L,K0L,K1L,K2L,K3L
Q1979X,Q1979X,0,0,1914.567838,0,0,0,0.000888922,0.000745628,0.0534,0,0.052414651,0,0
BPM1979X,BPM1979X,0,0,1914.621238,0,0,0,0.00088939,0.000746063,0,0,0,0,0
Q1979X,Q1979X,0,0,1914.621238,0,0,0,0.00088939,0.000746063,0.0534,0,0.052414651,0,0
D19M2,D19M2,0,0,1914.674638,0,0,0,0.000887371,0.00074859,6.685933191,0,0,0,0
Q19801,Q19801,0,0,1921.360571,0,0,0,0.000503146,0.00120995,0.0534,0,-0.133787459,0,0
BPM19801,BPM19801,0,0,1921.413971,0,0,0,0.000502217,0.001209379,0,0,0,0,0
Q19801,Q19801,0,0,1921.413971,0,0,0,0.000502217,0.001209379,0.0534,0,-0.133787459,0,0
D19M3,D19M3,0,0,1921.467371,0,0,0,0.000504887,0.001200175,2.104083201,0,0,0,0
Q19901,Q19901,0,0,1923.571454,0,0,0,0.000686491,0.000669004,0.0534,0,0.133993747,0,0
BPM19901,BPM19901,0,0,1923.624854,0,0,0,0.00068874,0.000657948,0,0,0,0,0
Q19901,Q19901,0,0,1923.624854,0,0,0,0.00068874,0.000657948,0.0534,0,0.133993747,0,0
D19M4,D19M4,0,0,1923.678254,0,0,0,0.000686068,0.000651607,4.962520546,0,0,0,0
LI19TERM,LI19TERM,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0,0,0,0,0
ENDL3F,ENDL3F,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0,0,0,0,0
BEGBC20E,BEGBC20E,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0,0,0,0,0
FBEG,FBEG,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0,0,0,0,0
BEGBC20,BEGBC20,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0,0,0,0,0
B1L_A,B1L_A,0,0,1928.640775,0,0,0,0.000256308,0.000320087,0.531545205,0.011294599,0,0,0
B1L_B,B1L_B,-0.003001783,0,1929.172309,0,-0.011294675,0,0.000264726,0.000295339,0.531545205,0.011294637,0,0,0
DE1A,DE1A,-0.01200675,0,1929.703775,0,-0.02258935,0,0.000579303,0.000275178,0.2,0,0,0,0
YC1E,YC1E,-0.016524236,0,1929.903724,0,-0.02258935,0,0.000771358,0.000268999,0,0,0,0,0
DE1B,DE1B,-0.016524236,0,1929.903724,0,-0.02258935,0,0.000771358,0.000268999,2.575348,0,0,0,0
PMON,PMON,-0.074694726,0,1932.478415,0,-0.02258935,0,0.003375207,0.000276106,0,0,0,0,0
DE1C,DE1C,-0.074694726,0,1932.478415,0,-0.02258935,0,0.003375207,0.000276106,0.4,0,0,0,0
S1EL,S1EL,-0.083729697,0,1932.878313,0,-0.02258935,0,0.003782941,0.000291016,0.381,0,0,19.74687834,0
MS1EL,MS1EL,-0.092335508,0,1933.259215,0,-0.02258935,0,0.004171459,0.000307747,0,0,0,0,0
S1EL,S1EL,-0.092335508,0,1933.259215,0,-0.02258935,0,0.004171459,0.000307747,0.381,0,0,19.74687834,0
DE2,DE2,-0.100941318,0,1933.640118,0,-0.02258935,0,0.004560085,0.00032656,0.099962,0,0,0,0
Q1EL,Q1EL,-0.103199203,0,1933.740055,0,-0.02258935,0,0.004662063,0.000331798,0.357119,0,0.244819004,0,0
MQ1EL,MQ1EL,-0.111265603,0,1934.097083,0,-0.02258935,0,0.004818818,0.000366285,0,0,0,0,0
Q1EL,Q1EL,-0.111265603,0,1934.097083,0,-0.02258935,0,0.004818818,0.000366285,0.357119,0,0.244819004,0,0
DCOLL,DCOLL,-0.119332003,0,1934.45411,0,-0.02258935,0,0.004557389,0.000434118,0.2,0,0,0,0
C1E,C1E,-0.123849489,0,1934.654059,0,-0.02258935,0,0.004296461,0.000482421,0,0,0,0,0
DE3,DE3,-0.123849489,0,1934.654059,0,-0.02258935,0,0.004296461,0.000482421,3.837552,0,0,0,0
Q2EL,Q2EL,-0.210529921,0,1938.490632,0,-0.02258935,0,0.000739622,0.001420168,0.357119,0,-0.164156122,0,0
MQ2EL,MQ2EL,-0.218596322,0,1938.84766,0,-0.02258935,0,0.00122369,0.00146546,0,0,0,0,0
Q2EL,Q2EL,-0.218596322,0,1938.84766,0,-0.02258935,0,0.00122369,0.00146546,0.357119,0,-0.164156122,0,0
DE4A,DE4A,-0.226662722,0,1939.204688,0,-0.02258935,0,0.001784336,0.001425278,0.2,0,0,0,0
XC1E,XC1E,-0.231180207,0,1939.404637,0,-0.02258935,0,0.00212508,0.00137905,0,0,0,0,0
DE4B,DE4B,-0.231180207,0,1939.404637,0,-0.02258935,0,0.00212508,0.00137905,0.25,0,0,0,0
YC2E,YC2E,-0.236827065,0,1939.654573,0,-0.02258935,0,0.002551323,0.001321273,0,0,0,0,0
DE4C,DE4C,-0.236827065,0,1939.654573,0,-0.02258935,0,0.002551323,0.001321273,1.55779,0,0,0,0
S2EL,S2EL,-0.272013535,0,1941.211966,0,-0.02258935,0,0.005210008,0.000961593,0.122,0,0,12.95216688,0
MS2EL,MS2EL,-0.274769202,0,1941.333935,0,-0.02258935,0,0.005418303,0.00093346,0,0,0,0,0
S2EL,S2EL,-0.274769202,0,1941.333935,0,-0.02258935,0,0.005418303,0.00093346,0.122,0,0,12.95216688,0
DE4D,DE4D,-0.277524868,0,1941.455904,0,-0.02258935,0,0.005626603,0.000905335,1.5,0,0,0,0
Q3EL,Q3EL,-0.311406011,0,1942.955521,0,-0.02258935,0,0.008187927,0.000560609,0.5,0,0.149386282,0,0
MQ3EL,MQ3EL,-0.322699726,0,1943.455393,0,-0.02258935,0,0.008727285,0.000466255,0,0,0,0,0
Q3EL,Q3EL,-0.322699726,0,1943.455393,0,-0.02258935,0,0.008727285,0.000466255,0.5,0,0.149386282,0,0
DE5,DE5,-0.33399344,0,1943.955266,0,-0.02258935,0,0.008618842,0.000407987,0.588,0,0,0,0
DE6,DE6,-0.347274849,0,1944.543116,0,-0.02258935,0,0.00810883,0.000360125,3.44959,0,0,0,0
B2EL_A,B2EL_A,-0.425192217,0,1947.991826,0,-0.02258935,0,0.005117819,0.000214338,0.531545205,-0.011294637,0,0,0
B2EL_B,B2EL_B,-0.434197184,0,1948.523292,0,-0.011294675,0,0.004791262,0.000230395,0.531545205,-0.011294675,0,0,0
DE7A,DE7A,-0.437198967,0,1949.054826,0,0,0,0.004733367,0.000256076,0.2,0,0,0,0
YC3E,YC3E,-0.437198967,0,1949.254826,0,0,0,0.00476232,0.000267696,0,0,0,0,0
DE7B,DE7B,-0.437198967,0,1949.254826,0,0,0,0.00476232,0.000267696,0.45185,0,0,0,0
Q4EL,Q4EL,-0.437198967,0,1949.706676,0,0,0,0.004828318,0.000296989,0.357119,0,0.144868208,0,0
MQ4EL,MQ4EL,-0.437198967,0,1950.063795,0,0,0,0.004756226,0.00033043,0,0,0,0,0
Q4EL,Q4EL,-0.437198967,0,1950.063795,0,0,0,0.004756226,0.00033043,0.357119,0,0.144868208,0,0
DE7,DE7,-0.437198967,0,1950.420914,0,0,0,0.004439646,0.000382527,0.65185,0,0,0,0
Q5E,Q5E,-0.437198967,0,1951.072764,0,0,0,0.003648054,0.000497023,0.357119,0,-0.344097078,0,0
MQ5E,MQ5E,-0.437198967,0,1951.429883,0,0,0,0.003433383,0.000528947,0,0,0,0,0
MCE,MCE,-0.437198967,0,1951.429883,0,0,0,0.003433383,0.000528947,0,0,0,0,0
Q5E,Q5E,-0.437198967,0,1951.429883,0,0,0,0.003433383,0.000528947,0.357119,0,-0.344097078,0,0
DE7,DE7,-0.437198967,0,1951.787002,0,0,0,0.003646291,0.000496902,0.65185,0,0,0,0
Q4ER,Q4ER,-0.437198967,0,1952.438852,0,0,0,0.004434539,0.000382197,0.357119,0,0.144868208,0,0
MQ4ER,MQ4ER,-0.437198967,0,1952.795971,0,0,0,0.004749438,0.000329979,0,0,0,0,0
Q4ER,Q4ER,-0.437198967,0,1952.795971,0,0,0,0.004749438,0.000329979,0.357119,0,0.144868208,0,0
DE7B,DE7B,-0.437198967,0,1953.15309,0,0,0,0.0048202,0.000296399,0.45185,0,0,0,0
YC4E,YC4E,-0.437198967,0,1953.60494,0,0,0,0.004752776,0.000266933,0,0,0,0,0
DE7A,DE7A,-0.437198967,0,1953.60494,0,0,0,0.004752776,0.000266933,0.2,0,0,0,0
B2ER_A,B2ER_A,-0.437198967,0,1953.80494,0,0,0,0.004723193,0.000255246,0.531545205,-0.011294637,0,0,0
B2ER_B,B2ER_B,-0.434197184,0,1954.336474,0,0.011294675,0,0.004779412,0.000229453,0.531545205,-0.011294675,0,0,0
DE8,DE8,-0.425192217,0,1954.86794,0,0.02258935,0,0.005104274,0.000213397,3.44959,0,0,0,0
DE9,DE9,-0.347274849,0,1958.31665,0,0.02258935,0,0.00808421,0.000361291,0.588,0,0,0,0
Q3ER,Q3ER,-0.33399344,0,1958.9045,0,0.02258935,0,0.008592333,0.000409498,0.5,0,0.149386282,0,0
MQ3ER,MQ3ER,-0.322699726,0,1959.404372,0,0.02258935,0,0.008700173,0.000468101,0,0,0,0,0
Q3ER,Q3ER,-0.322699726,0,1959.404372,0,0.02258935,0,0.008700173,0.000468101,0.5,0,0.149386282,0,0
DE10A,DE10A,-0.311406011,0,1959.904244,0,0.02258935,0,0.008162224,0.000562918,1.5,0,0,0,0
S2ER,S2ER,-0.277524868,0,1961.403862,0,0.02258935,0,0.005608077,0.000909237,0.122,0,0,12.95216688,0
MS2ER,MS2ER,-0.274769202,0,1961.525831,0,0.02258935,0,0.005400361,0.000937491,0,0,0,0,0
S2ER,S2ER,-0.274769202,0,1961.525831,0,0.02258935,0,0.005400361,0.000937491,0.122,0,0,12.95216688,0
DE10,DE10,-0.272013535,0,1961.6478,0,0.02258935,0,0.00519265,0.000965752,2.00779,0,0,0,0
Q2ER,Q2ER,-0.226662722,0,1963.655077,0,0.02258935,0,0.001776565,0.001431542,0.357119,0,-0.164156122,0,0
MQ2ER,MQ2ER,-0.218596322,0,1964.012105,0,0.02258935,0,0.001217402,0.00147191,0,0,0,0,0
Q2ER,Q2ER,-0.218596322,0,1964.012105,0,0.02258935,0,0.001217402,0.00147191,0.357119,0,-0.164156122,0,0
DE11A,DE11A,-0.210529921,0,1964.369133,0,0.02258935,0,0.000734441,0.001426428,2.14151858,0,0,0,0
XC2E,XC2E,-0.162158523,0,1966.510105,0,0.02258935,0,0.002084966,0.000899625,0,0,0,0,0
DE11B,DE11B,-0.162158523,0,1966.510105,0,0.02258935,0,0.002084966,0.000899625,0.2,0,0,0,0
WIGE11,WIGE11,-0.157641037,0,1966.710054,0,0.02258935,0,0.002344725,0.000850515,0.122,-0.001249999,0,0,0
WIGE12,WIGE12,-0.154885371,7.62E-05,1966.832023,0.001249999,0.02258935,0,0.002503264,0.000820582,0.122,-0.001250001,0,0,0
DWE,DWE,-0.15212971,0.000305,1966.953992,0.0025,0.02258935,0,0.002661853,0.000790759,0.126525395,0,0,0,0
WIGE21,WIGE21,-0.149271836,0.000621313,1967.080484,0.0025,0.02258935,0,0.00282636,0.000760125,0.244,0.0025,0,0,0
YCWIGE,YCWIGE,-0.143760509,0.000926313,1967.324422,0,0.02258935,0,0.003143692,0.000701059,0,0,0,0,0
YCWIGE,YCWIGE,-0.143760509,0.000926313,1967.324422,0,0.02258935,0,0.003143692,0.000701059,0,0,0,0,0
WIGE22,WIGE22,-0.143760509,0.000926313,1967.324422,0,0.02258935,0,0.003143692,0.000701059,0.244,0.0025,0,0,0
DWE,DWE,-0.138249182,0.000621313,1967.568359,-0.0025,0.02258935,0,0.003461126,0.000640705,0.126525395,0,0,0,0
WIGE31,WIGE31,-0.135391307,0.000305,1967.694852,-0.0025,0.02258935,0,0.003625751,0.000609317,0.122,-0.001250001,0,0,0
WIGE32,WIGE32,-0.132635646,7.62E-05,1967.816821,-0.001249999,0.02258935,0,0.003784494,0.000579375,0.122,-0.001249999,0,0,0
DYAGW,DYAGW,-0.129879981,0,1967.93879,0,0.02258935,0,0.003943252,0.0005496,0.2,0,0,0,0
SYAG,SYAG,-0.125362495,0,1968.138739,0,0.02258935,0,0.004203538,0.000500887,0,0,0,0,0
DYAGQ,DYAGQ,-0.125362495,0,1968.138739,0,0.02258935,0,0.004203538,0.000500887,0.26698161,0,0,0,0
Q1ER,Q1ER,-0.119332067,0,1968.405652,0,0.02258935,0,0.004551041,0.000436077,0.357119,0,0.244819004,0,0
MQ1ER,MQ1ER,-0.111265667,0,1968.76268,0,0.02258935,0,0.004811681,0.000367924,0,0,0,0,0
Q1ER,Q1ER,-0.111265667,0,1968.76268,0,0.02258935,0,0.004811681,0.000367924,0.357119,0,0.244819004,0,0
DE2,DE2,-0.103199267,0,1969.119708,0,0.02258935,0,0.004654756,0.000333247,0.099962,0,0,0,0
S1ER,S1ER,-0.100941382,0,1969.219644,0,0.02258935,0,0.00455282,0.000327971,0.381,0,0,19.74687834,0
MS1ER,MS1ER,-0.092335572,0,1969.600547,0,0.02258935,0,0.004164352,0.000308998,0,0,0,0,0
S1ER,S1ER,-0.092335572,0,1969.600547,0,0.02258935,0,0.004164352,0.000308998,0.381,0,0,19.74687834,0
DE1C,DE1C,-0.083729761,0,1969.98145,0,0.02258935,0,0.003775991,0.000292083,0.4,0,0,0,0
DE1B,DE1B,-0.07469479,0,1970.381348,0,0.02258935,0,0.00336842,0.000276951,2.575348,0,0,0,0
YC5E,YC5E,-0.0165243,0,1972.956039,0,0.02258935,0,0.000765485,0.000268126,0,0,0,0,0
DE1A,DE1A,-0.0165243,0,1972.956039,0,0.02258935,0,0.000765485,0.000268126,0.2,0,0,0,0
B1R_A,B1R_A,-0.012006814,0,1973.155988,0,0.02258935,0,0.00057352,0.000274199,0.531545205,0.011294637,0,0,0
B1R_B,B1R_B,-0.003001847,0,1973.687454,0,0.011294675,0,0.00026051,0.000294123,0.531545205,0.011294675,0,0,0
ENDBC20,ENDBC20,0,0,1974.218988,0,0,0,0.000603565,0.000603565,0,0,0,0,0
DFFA,DFFA,0,0,1974.218988,0,0,0,0.000616963,0.000616963,0.2,0,0,0,0
IMFF,IMFF,0,0,1974.418988,0,0,0,0.000660882,0.000660882,0,0,0,0,0
DFFB,DFFB,0,0,1974.418988,0,0,0,0.000715042,0.000715042,0.2,0,0,0,0
BLMO,BLMO,0,0,1974.618988,0,0,0,0.000715042,0.000715042,0,0,0,0,0
DFFC,DFFC,0,0,1974.618988,0,0,0,0.000737624,0.000737624,0.2,0,0,0,0
XC1FF,XC1FF,0,0,1974.818988,0,0,0,0.000737624,0.000737624,0,0,0,0,0
DFFD,DFFD,0,0,1974.818988,0,0,0,0.000761247,0.000761247,0.2,0,0,0,0
YC1FF,YC1FF,0,0,1975.018988,0,0,0,0.000761247,0.000761247,0,0,0,0,0
D5FF,D5FF,0,0,1975.018988,0,0,0,0.000785818,0.000785818,3.19478,0,0,0,0
Q5FF,Q5FF,0,0,1978.213768,0,0,0,0.000785818,0.000785818,0.2304,0,0.224817046,0,0
MQ5FF,MQ5FF,0,0,1978.444168,0,0,0,0.00081125,0.00081125,0,0,0,0,0
Q5FF,Q5FF,0,0,1978.444168,0,0,0,0.00081125,0.00081125,0.2304,0,0.224817046,0,0
DFFE,DFFE,0,0,1978.674568,0,0,0,0.001323654,0.001323654,0.8367,0,0,0,0
Q4FF,Q4FF,0,0,1979.511268,0,0,0,0.001379482,0.001379482,0.3571,0,-0.477269216,0,0
MQ4FF,MQ4FF,0,0,1979.868368,0,0,0,0.001379482,0.001379482,0,0,0,0,0
Q4FF,Q4FF,0,0,1979.868368,0,0,0,0.00153944,0.00153944,0.3571,0,-0.477269216,0,0
D4FF,D4FF,0,0,1980.225468,0,0,0,0.002335705,0.002335705,0.2,0,0,0,0
Q3FF,Q3FF,0,0,1980.425468,0,0,0,0.002412359,0.002412359,0.3571,0,0.596022404,0,0
MQ3FF,MQ3FF,0,0,1980.782568,0,0,0,0.002412359,0.002412359,0,0,0,0,0
Q3FF,Q3FF,0,0,1980.782568,0,0,0,0.002321867,0.002321867,0.3571,0,0.596022404,0,0
D3FF,D3FF,0,0,1981.139668,0,0,0,0.002591411,0.002591411,0.2,0,0,0,0
DKRK1,DKRK1,0,0,1981.339668,0,0,0,0.002945236,0.002945236,0.99,0,0,0,0
KRK,KRK,0,0,1982.329668,0,0,0,0.002945236,0.002945236,0,0,0,0,0
DKRK2,DKRK2,0,0,1982.329668,0,0,0,0.003026235,0.003026235,0.01,0,0,0,0
DTCAV,DTCAV,0,0,1982.339668,0,0,0,0.002992583,0.002992583,0.51624,0,0,0,0
MXTCAV,MXTCAV,0,0,1982.855908,0,0,0,0.002826245,0.002826245,0,0,0,0,0
DTCAV,DTCAV,0,0,1982.855908,0,0,0,0.002826245,0.002826245,0.51624,0,0,0,0
D3FFA,D3FFA,0,0,1983.372148,0,0,0,0.002824567,0.002824567,0.2,0,0,0,0
XC0FF,XC0FF,0,0,1983.572148,0,0,0,0.002738007,0.002738007,0,0,0,0,0
D3FFB,D3FFB,0,0,1983.572148,0,0,0,0.002738007,0.002738007,0.2,0,0,0,0
YC0FF,YC0FF,0,0,1983.772148,0,0,0,0.002652965,0.002652965,0,0,0,0,0
D3FFC,D3FFC,0,0,1983.772148,0,0,0,0.002620834,0.002620834,4.9705,0,0,0,0
Q2FF,Q2FF,0,0,1988.742648,0,0,0,0.002620834,0.002620834,0.3571,0,0.34975072,0,0
MQ2FF,MQ2FF,0,0,1989.099748,0,0,0,0.002589185,0.002589185,0,0,0,0,0
Q2FF,Q2FF,0,0,1989.099748,0,0,0,0.002589185,0.002589185,0.3571,0,0.34975072,0,0
D2FF,D2FF,0,0,1989.456848,0,0,0,0.006922653,0.006922653,0.2,0,0,0,0
Q1FF,Q1FF,0,0,1989.656848,0,0,0,0.006878487,0.006878487,0.3571,0,-0.586933555,0,0
MQ1FF,MQ1FF,0,0,1990.013948,0,0,0,0.006878487,0.006878487,0,0,0,0,0
Q1FF,Q1FF,0,0,1990.013948,0,0,0,0.006370386,0.006370386,0.3571,0,-0.586933555,0,0
D1FF,D1FF,0,0,1990.371048,0,0,0,0.007182897,0.007182897,0.2,0,0,0,0
Q0FF,Q0FF,0,0,1990.571048,0,0,0,0.007865668,0.007865668,0.3571,0,0.34975072,0,0
MQ0FF,MQ0FF,0,0,1990.928148,0,0,0,0.007865668,0.007865668,0,0,0,0,0
Q0FF,Q0FF,0,0,1990.928148,0,0,0,0.006953335,0.006953335,0.3571,0,0.34975072,0,0
D0FF,D0FF,0,0,1991.285248,0,0,0,0.006018711,0.006018711,2,0,0,0,0
MIPF,MIPF,0,0,1993.285248,0,0,0,0.005338113,0.005338113,0,0,0,0,0
DP1,DP1,0,0,1993.285248,0,0,0,0.005338113,0.005338113,0.7,0,0,0,0
MIP,MIP,0,0,1993.985248,0,0,0,0.005154629,0.005154629,0,0,0,0,0
PENT,PENT,0,0,1993.985248,0,0,0,0.005159762,0.005159762,0,0,0,0,0
DP2,DP2,0,0,1993.985248,0,0,0,0.005159762,0.005159762,1.3,0,0,0,0
PEXT,PEXT,0,0,1995.285248,0,0,0,0.005161656,0.005161656,0,0,0,0,0
D1D,D1D,0,0,1995.285248,0,0,0,0.005161656,0.005161656,1.2,0,0,0,0
Q0D,Q0D,0,0,1996.485248,0,0,0,0.005165306,0.005165306,0.5,0,-0.231698263,0,0
MQ0D,MQ0D,0,0,1996.985248,0,0,0,0.005165306,0.005165306,0,0,0,0,0
Q0D,Q0D,0,0,1996.985248,0,0,0,0.005168829,0.005168829,0.5,0,-0.231698263,0,0
D2D,D2D,0,0,1997.485248,0,0,0,0.00582444,0.00582444,0.2,0,0,0,0
Q1D,Q1D,0,0,1997.685248,0,0,0,0.00582444,0.00582444,1.013,0,0.40058649,0,0
MQ1D,MQ1D,0,0,1998.698248,0,0,0,0.007717276,0.007717276,0,0,0,0,0
Q1D,Q1D,0,0,1998.698248,0,0,0,0.008637092,0.008637092,1.013,0,0.40058649,0,0
D3D,D3D,0,0,1999.711248,0,0,0,0.011293239,0.011293239,0.2,0,0,0,0
Q2D,Q2D,0,0,1999.911248,0,0,0,0.011293239,0.011293239,0.5,0,-0.231698263,0,0
MQ2D,MQ2D,0,0,2000.411248,0,0,0,0.00951956,0.00951956,0,0,0,0,0
Q2D,Q2D,0,0,2000.411248,0,0,0,0.008749742,0.008749742,0.5,0,-0.231698263,0,0
D4DA,D4DA,0,0,2000.911248,0,0,0,0.008587309,0.008587309,0.2,0,0,0,0
XC0D,XC0D,0,0,2001.111248,0,0,0,0.008587309,0.008587309,0,0,0,0,0
D4DB,D4DB,0,0,2001.111248,0,0,0,0.00882287,0.00882287,0.2,0,0,0,0
YC0D,YC0D,0,0,2001.311248,0,0,0,0.008717154,0.008717154,0,0,0,0,0
D4DC,D4DC,0,0,2001.311248,0,0,0,0.008717154,0.008717154,4.738291201,0,0,0,0
B5D_A,B5D_A,0,0,2006.049539,0,0,0,0.00861144,0.00861144,0.489,0.002999999,0,0,0
B5D_B,B5D_B,0,-0.000733499,2006.538538,-0.003,0,0,0.00861144,0.00861144,0.489,0.003,0,0,0
D5DA,D5DA,0,-0.002933991,2007.027533,-0.006,0,0,0.00610757,0.00610757,0.2,0,0,0,0
XC1D,XC1D,0,-0.004133984,2007.22753,-0.006,0,0,0.006143358,0.006143358,0,0,0,0,0
D5DB,D5DB,0,-0.004133984,2007.22753,-0.006,0,0,0.007024812,0.007024812,10.329751,0,0,0,0
PDUMP,PDUMP,0,-0.066112118,2017.557095,-0.006,0,0,0.007392428,0.007392428,0,0,0,0,0
LAIRG,LAIRG,0,-0.066112118,2017.557095,-0.006,0,0,0.007392428,0.007392428,1.648225,0,0,0,0
MAINDUMP,MAINDUMP,0,-0.076001409,2019.20529,-0.006,0,0,0.024592722,0.024592722,0,0,0,0,0
